     7094.700       1157520.    
     7094.800       1122057.    
     7094.900       1087330.    
     7095.000       1055918.    
     7095.100       1028295.    
     7095.200       1004326.    
     7095.300       983430.8    
     7095.400       965101.9    
     7095.500       948854.9    
     7095.600       934049.7    
     7095.700       920593.2    
     7095.800       908484.1    
     7095.900       897796.4    
     7096.000       888390.9    
     7096.100       880251.4    
     7096.200       873430.9    
     7096.300       868139.8    
     7096.400       862999.1    
     7096.500       857952.2    
     7096.600       856020.2    
     7096.700       859092.2    
     7096.800       861980.7    
     7096.900       857409.8    
     7097.000       851717.1    
     7097.100       848394.4    
     7097.200       846950.1    
     7097.300       848397.0    
     7097.400       847513.0    
     7097.500       845324.6    
     7097.600       847094.8    
     7097.700       853434.2    
     7097.800       863471.5    
     7097.900       876887.3    
     7098.000       891758.6    
     7098.100       903221.1    
     7098.200       909299.8    
     7098.300       913911.6    
     7098.400       922913.3    
     7098.500       940180.8    
     7098.600       968005.8    
     7098.700       1008078.    
     7098.800       1061320.    
     7098.900       1125894.    
     7099.000       1202109.    
     7099.100       1299480.    
     7099.200       1438768.    
     7099.300       1638146.    
     7099.400       1886030.    
     7099.500       2116517.    
     7099.600       2221336.    
     7099.700       2145848.    
     7099.800       1950453.    
     7099.900       1750190.    
     7100.000       1610664.    
     7100.100       1535224.    
     7100.200       1498794.    
     7100.300       1459205.    
     7100.400       1383693.    
     7100.500       1280551.    
     7100.600       1180077.    
     7100.700       1098788.    
     7100.800       1039573.    
     7100.900       999010.2    
     7101.000       972287.6    
     7101.100       952882.4    
     7101.200       935835.2    
     7101.300       919604.1    
     7101.400       906006.3    
     7101.500       895941.7    
     7101.600       889276.6    
     7101.700       885954.8    
     7101.800       884238.8    
     7101.900       881829.6    
     7102.000       878392.7    
     7102.100       874754.2    
     7102.200       871917.9    
     7102.300       870524.1    
     7102.400       870392.9    
     7102.500       871210.1    
     7102.600       872650.1    
     7102.700       874415.9    
     7102.800       876406.4    
     7102.900       878843.8    
     7103.000       881816.4    
     7103.100       885183.2    
     7103.200       888501.9    
     7103.300       892218.2    
     7103.400       896611.2    
     7103.500       901370.2    
     7103.600       906626.8    
     7103.700       912167.8    
     7103.800       917995.2    
     7103.900       925208.2    
     7104.000       935358.6    
     7104.100       953002.5    
     7104.200       985218.8    
     7104.300       1018768.    
     7104.400       1016243.    
     7104.500       992793.5    
     7104.600       981637.1    
     7104.700       983066.0    
     7104.800       990445.9    
     7104.900       1000468.    
     7105.000       1012931.    
     7105.100       1029194.    
     7105.200       1050030.    
     7105.300       1076751.    
     7105.400       1113038.    
     7105.500       1163806.    
     7105.600       1228682.    
     7105.700       1294074.    
     7105.800       1330560.    
     7105.900       1320451.    
     7106.000       1281550.    
     7106.100       1251703.    
     7106.200       1267593.    
     7106.300       1391333.    
     7106.400       1685503.    
     7106.500       1868852.    
     7106.600       1640770.    
     7106.700       1361284.    
     7106.800       1242596.    
     7106.900       1203810.    
     7107.000       1191429.    
     7107.100       1189444.    
     7107.200       1192787.    
     7107.300       1199220.    
     7107.400       1207602.    
     7107.500       1217136.    
     7107.600       1227708.    
     7107.700       1239369.    
     7107.800       1251777.    
     7107.900       1264617.    
     7108.000       1277754.    
     7108.100       1291518.    
     7108.200       1306454.    
     7108.300       1322813.    
     7108.400       1340106.    
     7108.500       1359318.    
     7108.600       1379967.    
     7108.700       1398395.    
     7108.800       1412783.    
     7108.900       1426440.    
     7109.000       1442057.    
     7109.100       1458309.    
     7109.200       1475089.    
     7109.300       1493411.    
     7109.400       1512944.    
     7109.500       1533842.    
     7109.600       1555923.    
     7109.700       1579099.    
     7109.800       1604042.    
     7109.900       1632306.    
     7110.000       1665032.    
     7110.100       1700268.    
     7110.200       1730659.    
     7110.300       1750359.    
     7110.400       1765156.    
     7110.500       1782681.    
     7110.600       1804934.    
     7110.700       1830655.    
     7110.800       1858880.    
     7110.900       1889779.    
     7111.000       1924648.    
     7111.100       1967009.    
     7111.200       2016069.    
     7111.300       2059479.    
     7111.400       2104570.    
     7111.500       2176282.    
     7111.600       2244978.    
     7111.700       2251795.    
     7111.800       2234187.    
     7111.900       2240908.    
     7112.000       2266936.    
     7112.100       2300575.    
     7112.200       2337240.    
     7112.300       2375926.    
     7112.400       2416002.    
     7112.500       2457028.    
     7112.600       2498596.    
     7112.700       2541226.    
     7112.800       2584796.    
     7112.900       2629386.    
     7113.000       2675150.    
     7113.100       2719871.    
     7113.200       2762809.    
     7113.300       2805586.    
     7113.400       2848608.    
     7113.500       2891810.    
     7113.600       2937413.    
     7113.700       2984558.    
     7113.800       3023605.    
     7113.900       3053447.    
     7114.000       3082934.    
     7114.100       3114732.    
     7114.200       3146316.    
     7114.300       3176194.    
     7114.400       3204000.    
     7114.500       3229343.    
     7114.600       3251954.    
     7114.700       3271690.    
     7114.800       3288658.    
     7114.900       3302848.    
     7115.000       3314303.    
     7115.100       3323342.    
     7115.200       3330160.    
     7115.300       3335090.    
     7115.400       3338457.    
     7115.500       3340655.    
     7115.600       3342007.    
     7115.700       3342812.    
     7115.800       3343308.    
     7115.900       3343590.    
     7116.000       3343769.    
     7116.100       3343929.    
     7116.200       3344088.    
     7116.300       3344254.    
     7116.400       3344413.    
     7116.500       3344572.    
